"id","registration","timestamp","lat","lon","altitude"
7370,"EC-ISB","2023-05-25 15:30:10.053",NULL,NULL,NULL
7371,"EC-LDF","2023-05-25 15:30:10.423",NULL,NULL,NULL
7372,"EC-KXU","2023-05-25 15:30:10.795",NULL,NULL,NULL
7373,"EC-ISZ","2023-05-25 15:30:11.342",NULL,NULL,NULL
7374,"EC-LAR","2023-05-25 15:30:11.781",NULL,NULL,NULL
7375,"EC-LGC","2023-05-25 15:30:12.278",NULL,NULL,NULL
7376,"EC-LGD","2023-05-25 15:30:12.694",NULL,NULL,NULL
7377,"EC-MHV","2023-05-25 15:30:13.138",NULL,NULL,NULL
7378,"EC-LBD","2023-05-25 16:00:08.498",NULL,NULL,NULL
7379,"EC-MMF","2023-05-25 16:00:08.886",NULL,NULL,NULL
7380,"EC-MDO","2023-05-25 16:00:09.306",NULL,NULL,NULL
7381,"EC-IKS","2023-05-25 16:00:09.729",NULL,NULL,NULL
7382,"EC-ISB","2023-05-25 16:00:10.183",NULL,NULL,NULL
7383,"EC-LDF","2023-05-25 16:00:10.63",NULL,NULL,NULL
7384,"EC-KXU","2023-05-25 16:00:11.06",NULL,NULL,NULL
7385,"EC-ISZ","2023-05-25 16:00:11.426",NULL,NULL,NULL
7386,"EC-LAR","2023-05-25 16:00:11.89",NULL,NULL,NULL
7387,"EC-LGC","2023-05-25 16:00:12.325",NULL,NULL,NULL
7388,"EC-LGD","2023-05-25 16:00:12.795",NULL,NULL,NULL
7389,"EC-MHV","2023-05-25 16:00:13.23",NULL,NULL,NULL
7390,"EC-LBD","2023-05-25 16:30:08.894",NULL,NULL,NULL
7391,"EC-MMF","2023-05-25 16:30:09.284",NULL,NULL,NULL
7392,"EC-MDO","2023-05-25 16:30:09.681",NULL,NULL,NULL
7393,"EC-IKS","2023-05-25 16:30:10.13",NULL,NULL,NULL
7394,"EC-ISB","2023-05-25 16:30:10.507",NULL,NULL,NULL
7395,"EC-LDF","2023-05-25 16:30:10.91",NULL,NULL,NULL
7396,"EC-KXU","2023-05-25 16:30:11.278",NULL,NULL,NULL
7397,"EC-ISZ","2023-05-25 16:30:11.736",NULL,NULL,NULL
7398,"EC-LAR","2023-05-25 16:30:12.189",NULL,NULL,NULL
7399,"EC-LGC","2023-05-25 16:30:12.637",NULL,NULL,NULL
7400,"EC-LGD","2023-05-25 16:30:13.066",NULL,NULL,NULL
7401,"EC-MHV","2023-05-25 16:30:13.47",NULL,NULL,NULL
7402,"EC-LBD","2023-05-25 17:00:08.778",NULL,NULL,NULL
7403,"EC-MMF","2023-05-25 17:00:09.325",NULL,NULL,NULL
7404,"EC-MDO","2023-05-25 17:00:09.728",NULL,NULL,NULL
7405,"EC-IKS","2023-05-25 17:00:10.123",NULL,NULL,NULL
7406,"EC-ISB","2023-05-25 17:00:10.719",NULL,NULL,NULL
7407,"EC-LDF","2023-05-25 17:00:11.164",NULL,NULL,NULL
7408,"EC-KXU","2023-05-25 17:00:11.586",NULL,NULL,NULL
7409,"EC-ISZ","2023-05-25 17:00:12.007",NULL,NULL,NULL
7410,"EC-LAR","2023-05-25 17:00:12.391",NULL,NULL,NULL
7411,"EC-LGC","2023-05-25 17:00:12.775",NULL,NULL,NULL
7412,"EC-LGD","2023-05-25 17:00:13.178",NULL,NULL,NULL
7413,"EC-MHV","2023-05-25 17:00:13.625",NULL,NULL,NULL
7414,"EC-LBD","2023-05-25 17:30:08.477",NULL,NULL,NULL
7415,"EC-MMF","2023-05-25 17:30:08.836",NULL,NULL,NULL
7416,"EC-MDO","2023-05-25 17:30:09.352",NULL,NULL,NULL
7417,"EC-IKS","2023-05-25 17:30:09.737",NULL,NULL,NULL
7418,"EC-ISB","2023-05-25 17:30:10.121",NULL,NULL,NULL
7419,"EC-LDF","2023-05-25 17:30:10.554",NULL,NULL,NULL
7420,"EC-KXU","2023-05-25 17:30:10.925",NULL,NULL,NULL
7421,"EC-ISZ","2023-05-25 17:30:11.348",NULL,NULL,NULL
7422,"EC-LAR","2023-05-25 17:30:11.766",NULL,NULL,NULL
7423,"EC-LGC","2023-05-25 17:30:12.211",NULL,NULL,NULL
7424,"EC-LGD","2023-05-25 17:30:12.575",NULL,NULL,NULL
7425,"EC-MHV","2023-05-25 17:30:12.94",NULL,NULL,NULL
7426,"EC-LBD","2023-05-25 18:00:08.515",NULL,NULL,NULL
7427,"EC-MMF","2023-05-25 18:00:08.948",NULL,NULL,NULL
7428,"EC-MDO","2023-05-25 18:00:09.441",NULL,NULL,NULL
7429,"EC-IKS","2023-05-25 18:00:09.953",NULL,NULL,NULL
7430,"EC-ISB","2023-05-25 18:00:10.358",NULL,NULL,NULL
7431,"EC-LDF","2023-05-25 18:00:10.728",NULL,NULL,NULL
7432,"EC-KXU","2023-05-25 18:00:11.104",NULL,NULL,NULL
7433,"EC-ISZ","2023-05-25 18:00:11.473",NULL,NULL,NULL
7434,"EC-LAR","2023-05-25 18:00:11.865",NULL,NULL,NULL
7435,"EC-LGC","2023-05-25 18:00:12.398",NULL,NULL,NULL
7436,"EC-LGD","2023-05-25 18:00:12.853",NULL,NULL,NULL
7437,"EC-MHV","2023-05-25 18:00:13.279",NULL,NULL,NULL
7438,"EC-LBD","2023-05-25 18:30:08.497",NULL,NULL,NULL
7439,"EC-MMF","2023-05-25 18:30:08.896",NULL,NULL,NULL
7440,"EC-MDO","2023-05-25 18:30:09.309",NULL,NULL,NULL
7441,"EC-IKS","2023-05-25 18:30:09.712",NULL,NULL,NULL
7442,"EC-ISB","2023-05-25 18:30:10.113",NULL,NULL,NULL
7443,"EC-LDF","2023-05-25 18:30:10.527",NULL,NULL,NULL
7444,"EC-KXU","2023-05-25 18:30:10.88",NULL,NULL,NULL
7445,"EC-ISZ","2023-05-25 18:30:11.272",NULL,NULL,NULL
7446,"EC-LAR","2023-05-25 18:30:11.647",NULL,NULL,NULL
7447,"EC-LGC","2023-05-25 18:30:12.028",NULL,NULL,NULL
7448,"EC-LGD","2023-05-25 18:30:12.375",NULL,NULL,NULL
7449,"EC-MHV","2023-05-25 18:30:12.77",NULL,NULL,NULL
7450,"EC-LBD","2023-05-26 08:00:08.703",NULL,NULL,NULL
7451,"EC-MMF","2023-05-26 08:00:09.148",NULL,NULL,NULL
7452,"EC-MDO","2023-05-26 08:00:09.532",NULL,NULL,NULL
7453,"EC-IKS","2023-05-26 08:00:09.896",NULL,NULL,NULL
7454,"EC-ISB","2023-05-26 08:00:10.285",NULL,NULL,NULL
7455,"EC-LDF","2023-05-26 08:00:10.806",NULL,NULL,NULL
7456,"EC-KXU","2023-05-26 08:00:11.244",NULL,NULL,NULL
7457,"EC-ISZ","2023-05-26 08:00:11.606",NULL,NULL,NULL
7458,"EC-LAR","2023-05-26 08:00:11.949",NULL,NULL,NULL
7459,"EC-LGC","2023-05-26 08:00:12.332",NULL,NULL,NULL
7460,"EC-LGD","2023-05-26 08:00:12.691",NULL,NULL,NULL
7461,"EC-MHV","2023-05-26 08:00:13.073",NULL,NULL,NULL
7462,"EC-LBD","2023-05-26 08:30:08.49",NULL,NULL,NULL
7463,"EC-MMF","2023-05-26 08:30:08.846",NULL,NULL,NULL
7464,"EC-MDO","2023-05-26 08:30:09.25",NULL,NULL,NULL
7465,"EC-IKS","2023-05-26 08:30:09.642",NULL,NULL,NULL
7466,"EC-ISB","2023-05-26 08:30:10.034",NULL,NULL,NULL
7467,"EC-LDF","2023-05-26 08:30:10.536",NULL,NULL,NULL
7468,"EC-KXU","2023-05-26 08:30:10.982",NULL,NULL,NULL
7469,"EC-ISZ","2023-05-26 08:30:11.33",NULL,NULL,NULL
7470,"EC-LAR","2023-05-26 08:30:11.682",NULL,NULL,NULL
7471,"EC-LGC","2023-05-26 08:30:12.047",NULL,NULL,NULL
7472,"EC-LGD","2023-05-26 08:30:12.388",NULL,NULL,NULL
7473,"EC-MHV","2023-05-26 08:30:12.815",NULL,NULL,NULL
7474,"EC-LBD","2023-05-26 09:00:08.682",NULL,NULL,NULL
7475,"EC-MMF","2023-05-26 09:00:09.177",NULL,NULL,NULL
7476,"EC-MDO","2023-05-26 09:00:09.559",NULL,NULL,NULL
7477,"EC-IKS","2023-05-26 09:00:09.91",NULL,NULL,NULL
7478,"EC-ISB","2023-05-26 09:00:10.451",NULL,NULL,NULL
7479,"EC-LDF","2023-05-26 09:00:10.868",NULL,NULL,NULL
7480,"EC-KXU","2023-05-26 09:00:11.22",NULL,NULL,NULL
7481,"EC-ISZ","2023-05-26 09:00:11.587",NULL,NULL,NULL
7482,"EC-LAR","2023-05-26 09:00:11.942",NULL,NULL,NULL
7483,"EC-LGC","2023-05-26 09:00:12.315",NULL,NULL,NULL
7484,"EC-LGD","2023-05-26 09:00:12.679",NULL,NULL,NULL
7485,"EC-MHV","2023-05-26 09:00:13.009",NULL,NULL,NULL
7486,"EC-LBD","2023-05-26 09:30:08.414",NULL,NULL,NULL
7487,"EC-MMF","2023-05-26 09:30:08.777",NULL,NULL,NULL
7488,"EC-MDO","2023-05-26 09:30:09.109",NULL,NULL,NULL
7489,"EC-IKS","2023-05-26 09:30:09.481",NULL,NULL,NULL
7490,"EC-ISB","2023-05-26 09:30:09.859",NULL,NULL,NULL
7491,"EC-LDF","2023-05-26 09:30:10.226",NULL,NULL,NULL
7492,"EC-KXU","2023-05-26 09:30:10.669",NULL,NULL,NULL
7493,"EC-ISZ","2023-05-26 09:30:11.029",NULL,NULL,NULL
7494,"EC-LAR","2023-05-26 09:30:11.386",NULL,NULL,NULL
7495,"EC-LGC","2023-05-26 09:30:11.707",NULL,NULL,NULL
7496,"EC-LGD","2023-05-26 09:30:12.053",NULL,NULL,NULL
7497,"EC-MHV","2023-05-26 09:30:12.415",NULL,NULL,NULL
7498,"EC-LBD","2023-05-26 10:00:08.181",NULL,NULL,NULL
7499,"EC-MMF","2023-05-26 10:00:08.519",NULL,NULL,NULL
7500,"EC-MDO","2023-05-26 10:00:08.875",NULL,NULL,NULL
7501,"EC-IKS","2023-05-26 10:00:09.257",NULL,NULL,NULL
7502,"EC-ISB","2023-05-26 10:00:09.691",NULL,NULL,NULL
7503,"EC-LDF","2023-05-26 10:00:10.037",NULL,NULL,NULL
7504,"EC-KXU","2023-05-26 10:00:10.416",NULL,NULL,NULL
7505,"EC-ISZ","2023-05-26 10:00:10.756",NULL,NULL,NULL
7506,"EC-LAR","2023-05-26 10:00:11.116",NULL,NULL,NULL
7507,"EC-LGC","2023-05-26 10:00:11.478",NULL,NULL,NULL
7508,"EC-LGD","2023-05-26 10:00:11.842",NULL,NULL,NULL
7509,"EC-MHV","2023-05-26 10:00:12.171",NULL,NULL,NULL
7510,"EC-LBD","2023-05-26 10:30:08.451",NULL,NULL,NULL
7511,"EC-MMF","2023-05-26 10:30:08.798",NULL,NULL,NULL
7512,"EC-MDO","2023-05-26 10:30:09.151",NULL,NULL,NULL
7513,"EC-IKS","2023-05-26 10:30:09.509",NULL,NULL,NULL
7514,"EC-ISB","2023-05-26 10:30:09.901",NULL,NULL,NULL
7515,"EC-LDF","2023-05-26 10:30:10.336",NULL,NULL,NULL
7516,"EC-KXU","2023-05-26 10:30:10.756",NULL,NULL,NULL
7517,"EC-ISZ","2023-05-26 10:30:11.149",NULL,NULL,NULL
7518,"EC-LAR","2023-05-26 10:30:11.569",NULL,NULL,NULL
7519,"EC-LGC","2023-05-26 10:30:11.917",NULL,NULL,NULL
7520,"EC-LGD","2023-05-26 10:30:12.292",NULL,NULL,NULL
7521,"EC-MHV","2023-05-26 10:30:12.664",NULL,NULL,NULL
7522,"EC-LBD","2023-05-26 11:00:08.504",NULL,NULL,NULL
7523,"EC-MMF","2023-05-26 11:00:08.841",NULL,NULL,NULL
7524,"EC-MDO","2023-05-26 11:00:09.194",NULL,NULL,NULL
7525,"EC-IKS","2023-05-26 11:00:09.576",NULL,NULL,NULL
7526,"EC-ISB","2023-05-26 11:00:09.92",NULL,NULL,NULL
7527,"EC-LDF","2023-05-26 11:00:10.329",NULL,NULL,NULL
7528,"EC-KXU","2023-05-26 11:00:10.696",NULL,NULL,NULL
7529,"EC-ISZ","2023-05-26 11:00:11.102",NULL,NULL,NULL
7530,"EC-LAR","2023-05-26 11:00:11.436",NULL,NULL,NULL
7531,"EC-LGC","2023-05-26 11:00:11.784",NULL,NULL,NULL
7532,"EC-LGD","2023-05-26 11:00:12.144",NULL,NULL,NULL
7533,"EC-MHV","2023-05-26 11:00:12.517",NULL,NULL,NULL
7534,"EC-LBD","2023-05-26 11:30:08.428",NULL,NULL,NULL
7535,"EC-MMF","2023-05-26 11:30:08.769",NULL,NULL,NULL
7536,"EC-MDO","2023-05-26 11:30:09.166",NULL,NULL,NULL
7537,"EC-IKS","2023-05-26 11:30:09.581",NULL,NULL,NULL
7538,"EC-ISB","2023-05-26 11:30:09.984",NULL,NULL,NULL
7539,"EC-LDF","2023-05-26 11:30:10.444",NULL,NULL,NULL
7540,"EC-KXU","2023-05-26 11:30:10.867",NULL,NULL,NULL
7541,"EC-ISZ","2023-05-26 11:30:11.339",NULL,NULL,NULL
7542,"EC-LAR","2023-05-26 11:30:11.718",NULL,NULL,NULL
7543,"EC-LGC","2023-05-26 11:30:12.08",NULL,NULL,NULL
7544,"EC-LGD","2023-05-26 11:30:12.464",NULL,NULL,NULL
7545,"EC-MHV","2023-05-26 11:30:12.845",NULL,NULL,NULL
7546,"EC-LBD","2023-05-26 12:00:08.843",NULL,NULL,NULL
7547,"EC-MMF","2023-05-26 12:00:09.386",NULL,NULL,NULL
7548,"EC-MDO","2023-05-26 12:00:09.963",NULL,NULL,NULL
7549,"EC-IKS","2023-05-26 12:00:10.77",NULL,NULL,NULL
7550,"EC-ISB","2023-05-26 12:00:11.23",NULL,NULL,NULL
7551,"EC-LDF","2023-05-26 12:00:11.662",NULL,NULL,NULL
7552,"EC-KXU","2023-05-26 12:00:12.16",NULL,NULL,NULL
7553,"EC-ISZ","2023-05-26 12:00:12.627",NULL,NULL,NULL
7554,"EC-LAR","2023-05-26 12:00:13.07",NULL,NULL,NULL
7555,"EC-LGC","2023-05-26 12:00:13.534",NULL,NULL,NULL
7556,"EC-LGD","2023-05-26 12:00:13.952",NULL,NULL,NULL
7557,"EC-MHV","2023-05-26 12:00:14.353",NULL,NULL,NULL
7558,"EC-LBD","2023-05-26 12:30:08.433",NULL,NULL,NULL
7559,"EC-MMF","2023-05-26 12:30:08.835",NULL,NULL,NULL
7560,"EC-MDO","2023-05-26 12:30:09.251",NULL,NULL,NULL
7561,"EC-IKS","2023-05-26 12:30:09.608",NULL,NULL,NULL
7562,"EC-ISB","2023-05-26 12:30:09.969",NULL,NULL,NULL
7563,"EC-LDF","2023-05-26 12:30:10.413",NULL,NULL,NULL
7564,"EC-KXU","2023-05-26 12:30:10.915",NULL,NULL,NULL
7565,"EC-ISZ","2023-05-26 12:30:11.325",NULL,NULL,NULL
7566,"EC-LAR","2023-05-26 12:30:11.735",NULL,NULL,NULL
7567,"EC-LGC","2023-05-26 12:30:12.144",NULL,NULL,NULL
7568,"EC-LGD","2023-05-26 12:30:12.545",NULL,NULL,NULL
7569,"EC-MHV","2023-05-26 12:30:13.017",NULL,NULL,NULL
7570,"EC-LBD","2023-05-26 13:00:08.618",NULL,NULL,NULL
7571,"EC-MMF","2023-05-26 13:00:09.101",NULL,NULL,NULL
7572,"EC-MDO","2023-05-26 13:00:09.64",NULL,NULL,NULL
7573,"EC-IKS","2023-05-26 13:00:10.068",NULL,NULL,NULL
7574,"EC-ISB","2023-05-26 13:00:10.741",NULL,NULL,NULL
7575,"EC-LDF","2023-05-26 13:00:11.451",NULL,NULL,NULL
7576,"EC-KXU","2023-05-26 13:00:11.959",NULL,NULL,NULL
7577,"EC-ISZ","2023-05-26 13:00:12.527",NULL,NULL,NULL
7578,"EC-LAR","2023-05-26 13:00:13.036",NULL,NULL,NULL
7579,"EC-LGC","2023-05-26 13:00:13.597",NULL,NULL,NULL
7580,"EC-LGD","2023-05-26 13:00:14.095",NULL,NULL,NULL
7581,"EC-MHV","2023-05-26 13:00:14.623",NULL,NULL,NULL
7582,"EC-LBD","2023-05-26 13:30:08.632",NULL,NULL,NULL
7583,"EC-MMF","2023-05-26 13:30:09.077",NULL,NULL,NULL
7584,"EC-MDO","2023-05-26 13:30:09.51",NULL,NULL,NULL
7585,"EC-IKS","2023-05-26 13:30:09.997",NULL,NULL,NULL
7586,"EC-ISB","2023-05-26 13:30:10.542",NULL,NULL,NULL
7587,"EC-LDF","2023-05-26 13:30:11.131",NULL,NULL,NULL
7588,"EC-KXU","2023-05-26 13:30:11.558",NULL,NULL,NULL
7589,"EC-ISZ","2023-05-26 13:30:12.001",NULL,NULL,NULL
7590,"EC-LAR","2023-05-26 13:30:12.449",NULL,NULL,NULL
7591,"EC-LGC","2023-05-26 13:30:12.873",NULL,NULL,NULL
7592,"EC-LGD","2023-05-26 13:30:13.278",NULL,NULL,NULL
7593,"EC-MHV","2023-05-26 13:30:13.689",NULL,NULL,NULL
7594,"EC-LBD","2023-05-26 14:00:08.537",NULL,NULL,NULL
7595,"EC-MMF","2023-05-26 14:00:08.944",NULL,NULL,NULL
7596,"EC-MDO","2023-05-26 14:00:09.389",NULL,NULL,NULL
7597,"EC-IKS","2023-05-26 14:00:09.812",NULL,NULL,NULL
7598,"EC-ISB","2023-05-26 14:00:10.217",NULL,NULL,NULL
7599,"EC-LDF","2023-05-26 14:00:10.676",NULL,NULL,NULL
7600,"EC-KXU","2023-05-26 14:00:11.147",NULL,NULL,NULL
7601,"EC-ISZ","2023-05-26 14:00:11.647",NULL,NULL,NULL
7602,"EC-LAR","2023-05-26 14:00:12.073",NULL,NULL,NULL
7603,"EC-LGC","2023-05-26 14:00:12.504",NULL,NULL,NULL
7604,"EC-LGD","2023-05-26 14:00:13.004",NULL,NULL,NULL
7605,"EC-MHV","2023-05-26 14:00:13.472",NULL,NULL,NULL
7606,"EC-LBD","2023-05-26 14:30:08.498",NULL,NULL,NULL
7607,"EC-MMF","2023-05-26 14:30:08.876",NULL,NULL,NULL
7608,"EC-MDO","2023-05-26 14:30:09.241",NULL,NULL,NULL
7609,"EC-IKS","2023-05-26 14:30:09.634",NULL,NULL,NULL
7610,"EC-ISB","2023-05-26 14:30:10.045",NULL,NULL,NULL
7611,"EC-LDF","2023-05-26 14:30:10.518",NULL,NULL,NULL
7612,"EC-KXU","2023-05-26 14:30:10.912",NULL,NULL,NULL
7613,"EC-ISZ","2023-05-26 14:30:11.27",NULL,NULL,NULL
7614,"EC-LAR","2023-05-26 14:30:11.71",NULL,NULL,NULL
7615,"EC-LGC","2023-05-26 14:30:12.101",NULL,NULL,NULL
7616,"EC-LGD","2023-05-26 14:30:12.532",NULL,NULL,NULL
7617,"EC-MHV","2023-05-26 14:30:12.909",NULL,NULL,NULL
7618,"EC-LBD","2023-05-26 15:00:08.646",NULL,NULL,NULL
7619,"EC-MMF","2023-05-26 15:00:09.048",NULL,NULL,NULL
7620,"EC-MDO","2023-05-26 15:00:09.424",NULL,NULL,NULL
7621,"EC-IKS","2023-05-26 15:00:09.804",NULL,NULL,NULL
7622,"EC-ISB","2023-05-26 15:00:10.2",NULL,NULL,NULL
7623,"EC-LDF","2023-05-26 15:00:10.832",NULL,NULL,NULL
7624,"EC-KXU","2023-05-26 15:00:11.261",NULL,NULL,NULL
7625,"EC-ISZ","2023-05-26 15:00:11.748",NULL,NULL,NULL
7626,"EC-LAR","2023-05-26 15:00:12.189",NULL,NULL,NULL
7627,"EC-LGC","2023-05-26 15:00:12.572",NULL,NULL,NULL
7628,"EC-LGD","2023-05-26 15:00:13.089",NULL,NULL,NULL
7629,"EC-MHV","2023-05-26 15:00:13.527",NULL,NULL,NULL
7630,"EC-LBD","2023-05-26 15:30:08.363",NULL,NULL,NULL
7631,"EC-MMF","2023-05-26 15:30:08.743",NULL,NULL,NULL
7632,"EC-MDO","2023-05-26 15:30:09.111",NULL,NULL,NULL
7633,"EC-IKS","2023-05-26 15:30:09.471",NULL,NULL,NULL
7634,"EC-ISB","2023-05-26 15:30:09.922",NULL,NULL,NULL
7635,"EC-LDF","2023-05-26 15:30:10.355",NULL,NULL,NULL
7636,"EC-KXU","2023-05-26 15:30:10.792",NULL,NULL,NULL
7637,"EC-ISZ","2023-05-26 15:30:11.24",NULL,NULL,NULL
7638,"EC-LAR","2023-05-26 15:30:11.665",NULL,NULL,NULL
7639,"EC-LGC","2023-05-26 15:30:12.056",NULL,NULL,NULL
7640,"EC-LGD","2023-05-26 15:30:12.476",NULL,NULL,NULL
7641,"EC-MHV","2023-05-26 15:30:13.037",NULL,NULL,NULL
7642,"EC-LBD","2023-05-26 16:00:08.877",NULL,NULL,NULL
7643,"EC-MMF","2023-05-26 16:00:09.375",NULL,NULL,NULL
7644,"EC-MDO","2023-05-26 16:00:09.834",NULL,NULL,NULL
7645,"EC-IKS","2023-05-26 16:00:10.289",NULL,NULL,NULL
7646,"EC-ISB","2023-05-26 16:00:10.73",NULL,NULL,NULL
7647,"EC-LDF","2023-05-26 16:00:11.129",NULL,NULL,NULL
7648,"EC-KXU","2023-05-26 16:00:11.564",NULL,NULL,NULL
7649,"EC-ISZ","2023-05-26 16:00:11.938",NULL,NULL,NULL
7650,"EC-LAR","2023-05-26 16:00:12.366",NULL,NULL,NULL
7651,"EC-LGC","2023-05-26 16:00:12.818",NULL,NULL,NULL
7652,"EC-LGD","2023-05-26 16:00:13.385",NULL,NULL,NULL
7653,"EC-MHV","2023-05-26 16:00:13.821",NULL,NULL,NULL
7654,"EC-LBD","2023-05-26 16:30:08.657",NULL,NULL,NULL
7655,"EC-MMF","2023-05-26 16:30:09.049",NULL,NULL,NULL
7656,"EC-MDO","2023-05-26 16:30:09.423",NULL,NULL,NULL
7657,"EC-IKS","2023-05-26 16:30:09.888",NULL,NULL,NULL
7658,"EC-ISB","2023-05-26 16:30:10.298",NULL,NULL,NULL
7659,"EC-LDF","2023-05-26 16:30:10.85",NULL,NULL,NULL
7660,"EC-KXU","2023-05-26 16:30:11.219",NULL,NULL,NULL
7661,"EC-ISZ","2023-05-26 16:30:11.634",NULL,NULL,NULL
7662,"EC-LAR","2023-05-26 16:30:12.045",NULL,NULL,NULL
7663,"EC-LGC","2023-05-26 16:30:12.491",NULL,NULL,NULL
7664,"EC-LGD","2023-05-26 16:30:12.914",NULL,NULL,NULL
7665,"EC-MHV","2023-05-26 16:30:13.356",NULL,NULL,NULL
7666,"EC-LBD","2023-05-26 17:00:08.42",NULL,NULL,NULL
7667,"EC-MMF","2023-05-26 17:00:08.871",NULL,NULL,NULL
7668,"EC-MDO","2023-05-26 17:00:09.398",NULL,NULL,NULL
7669,"EC-IKS","2023-05-26 17:00:09.851",NULL,NULL,NULL
7670,"EC-ISB","2023-05-26 17:00:10.269",NULL,NULL,NULL
7671,"EC-LDF","2023-05-26 17:00:10.65",NULL,NULL,NULL
7672,"EC-KXU","2023-05-26 17:00:11.077",NULL,NULL,NULL
7673,"EC-ISZ","2023-05-26 17:00:11.498",NULL,NULL,NULL
7674,"EC-LAR","2023-05-26 17:00:11.919",NULL,NULL,NULL
7675,"EC-LGC","2023-05-26 17:00:12.292",NULL,NULL,NULL
7676,"EC-LGD","2023-05-26 17:00:12.726",NULL,NULL,NULL
7677,"EC-MHV","2023-05-26 17:00:13.109",NULL,NULL,NULL
7678,"EC-LBD","2023-05-26 17:30:08.619",NULL,NULL,NULL
7679,"EC-MMF","2023-05-26 17:30:08.983",NULL,NULL,NULL
7680,"EC-MDO","2023-05-26 17:30:09.388",NULL,NULL,NULL
7681,"EC-IKS","2023-05-26 17:30:09.785",NULL,NULL,NULL
7682,"EC-ISB","2023-05-26 17:30:10.22",NULL,NULL,NULL
7683,"EC-LDF","2023-05-26 17:30:10.604",NULL,NULL,NULL
7684,"EC-KXU","2023-05-26 17:30:11.027",NULL,NULL,NULL
7685,"EC-ISZ","2023-05-26 17:30:11.381",NULL,NULL,NULL
7686,"EC-LAR","2023-05-26 17:30:11.733",NULL,NULL,NULL
7687,"EC-LGC","2023-05-26 17:30:12.137",NULL,NULL,NULL
7688,"EC-LGD","2023-05-26 17:30:12.534",NULL,NULL,NULL
7689,"EC-MHV","2023-05-26 17:30:12.889",NULL,NULL,NULL
7690,"EC-LBD","2023-05-26 18:00:08.602",NULL,NULL,NULL
7691,"EC-MMF","2023-05-26 18:00:08.996",NULL,NULL,NULL
7692,"EC-MDO","2023-05-26 18:00:09.362",NULL,NULL,NULL
7693,"EC-IKS","2023-05-26 18:00:10.017",NULL,NULL,NULL
7694,"EC-ISB","2023-05-26 18:00:10.62",NULL,NULL,NULL
7695,"EC-LDF","2023-05-26 18:00:11.071",NULL,NULL,NULL
7696,"EC-KXU","2023-05-26 18:00:11.554",NULL,NULL,NULL
7697,"EC-ISZ","2023-05-26 18:00:11.955",NULL,NULL,NULL
7698,"EC-LAR","2023-05-26 18:00:12.402",NULL,NULL,NULL
7699,"EC-LGC","2023-05-26 18:00:12.796",NULL,NULL,NULL
7700,"EC-LGD","2023-05-26 18:00:13.174",NULL,NULL,NULL
7701,"EC-MHV","2023-05-26 18:00:13.53",NULL,NULL,NULL
7702,"EC-LBD","2023-05-26 18:30:08.527",NULL,NULL,NULL
7703,"EC-MMF","2023-05-26 18:30:08.943",NULL,NULL,NULL
7704,"EC-MDO","2023-05-26 18:30:09.346",NULL,NULL,NULL
7705,"EC-IKS","2023-05-26 18:30:09.743",NULL,NULL,NULL
7706,"EC-ISB","2023-05-26 18:30:10.15",NULL,NULL,NULL
7707,"EC-LDF","2023-05-26 18:30:10.599",NULL,NULL,NULL
7708,"EC-KXU","2023-05-26 18:30:10.995",NULL,NULL,NULL
7709,"EC-ISZ","2023-05-26 18:30:11.386",NULL,NULL,NULL
7710,"EC-LAR","2023-05-26 18:30:11.831",NULL,NULL,NULL
7711,"EC-LGC","2023-05-26 18:30:12.277",NULL,NULL,NULL
7712,"EC-LGD","2023-05-26 18:30:12.635",NULL,NULL,NULL
7713,"EC-MHV","2023-05-26 18:30:13.093",NULL,NULL,NULL
7714,"EC-LBD","2023-05-27 08:00:08.406",NULL,NULL,NULL
7715,"EC-MMF","2023-05-27 08:00:08.784",NULL,NULL,NULL
7716,"EC-MDO","2023-05-27 08:00:09.151",NULL,NULL,NULL
7717,"EC-IKS","2023-05-27 08:00:09.494",NULL,NULL,NULL
7718,"EC-ISB","2023-05-27 08:00:09.86",NULL,NULL,NULL
7719,"EC-LDF","2023-05-27 08:00:10.286",NULL,NULL,NULL
7720,"EC-KXU","2023-05-27 08:00:10.666",NULL,NULL,NULL
7721,"EC-ISZ","2023-05-27 08:00:11.11",NULL,NULL,NULL
7722,"EC-LAR","2023-05-27 08:00:11.497",NULL,NULL,NULL
7723,"EC-LGC","2023-05-27 08:00:11.851",NULL,NULL,NULL
7724,"EC-LGD","2023-05-27 08:00:12.228",NULL,NULL,NULL
7725,"EC-MHV","2023-05-27 08:00:12.567",NULL,NULL,NULL
7726,"EC-LBD","2023-05-27 08:30:08.188",NULL,NULL,NULL
7727,"EC-MMF","2023-05-27 08:30:08.511",NULL,NULL,NULL
7728,"EC-MDO","2023-05-27 08:30:08.844",NULL,NULL,NULL
7729,"EC-IKS","2023-05-27 08:30:09.211",NULL,NULL,NULL
7730,"EC-ISB","2023-05-27 08:30:09.565",NULL,NULL,NULL
7731,"EC-LDF","2023-05-27 08:30:09.9",NULL,NULL,NULL
7732,"EC-KXU","2023-05-27 08:30:10.304",NULL,NULL,NULL
7733,"EC-ISZ","2023-05-27 08:30:10.672",NULL,NULL,NULL
7734,"EC-LAR","2023-05-27 08:30:11.171",NULL,NULL,NULL
7735,"EC-LGC","2023-05-27 08:30:11.547",NULL,NULL,NULL
7736,"EC-LGD","2023-05-27 08:30:11.932",NULL,NULL,NULL
